work_id,isbn,isbn13,original_title,author,original_publication_year,num_pages,description,genres,image_url,reviews_count,text_reviews_count,5_star_ratings,4_star_ratings,3_star_ratings,2_star_ratings,1_star_ratings,ratings_count,avg_rating,similar_books
1249260,425083896,9780425083895.0,Books of Blood: Volume One,Clive Barker,1984,210.0,"""Everybody is a book of blood; wherever we're opened, we're red."" For those who only know Clive Barker through his long multigenre novels, this one-volume edition of the Books of Bloodis a welcome chance to acquire the 16 remarkable horror short stories with which he kicked off his career. For those who already know these tales, the poignant introduction is a window on the creator's mind. Reflecting back after 14 years, Barker writes:
I look at these pieces and I don't think the man who wrote them is alive in me anymore.... We are all our own graveyards I believe; we squat amongst the tombs of the people we were. If we're healthy, every day is a celebration, a Day of the Dead, in which we give thanks for the lives that we lived; and if we are neurotic we brood and mourn and wish that the past was still present.Reading these stories over, I feel a little of both. Some of the simple energies that made these words flow through my pen--that made the phrases felicitous and the ideas sing--have gone. I lost their maker a long time ago. 
These enthusiastic tales are not ashamed of visceral horror, of blood splashing freely across the page: ""The Midnight Meat Train,"" a grisly subway tale that surprises you with one twist after another; ""The Yattering and Jack,"" about a hilarious demon who possesses a Christmas turkey; ""In the Hills, the Cities,"" an unusual example of an original horror premise; ""Dread,"" a harrowing non-supernatural tale about being forced to realize your worst nightmare; ""Jacqueline Ess: Her Will and Testament,"" about a woman who kills men with her mind. Some of the tales are more successful than others, but all are distinguished by strikingly beautiful images of evil and destruction. No horror library is complete without them. --Fiona Webster
Contents:
* Introduction by Ramsey Campbell
* The Book of Blood
* The Midnight Meat Train
* The Yattering and Jack
* Pig Blood Blues
* Sex, Death and Starshine
* In the Hills, the Cities","fiction, fantasy, paranormal, mystery, thriller, crime",https://images.gr-assets.com/books/1429999423m/761023.jpg,32534,430,6176,5728,3346,765,397,16412,4.0,584847
2327777,812550757,9780812550757.0,Speaker for the Dead,Orson Scott Card,1986,382.0,"In the aftermath of his terrible war, Ender Wiggin disappeared, and a powerful voice arose: the Speaker for the Dead, who told of the true story of the Bugger War.
Now long years later, a second alien race has been discovered, but again the aliens' ways are strange and frightening...again, humans die. And it is only the Speaker for the Dead, who is also Ender Wiggin the Xenocide, who has the courage to confront the mystery...and the truth.","fiction, fantasy, paranormal, young-adult, mystery, thriller, crime",https://images.gr-assets.com/books/1295660894m/7967.jpg,252504,6708,66907,72025,36801,8118,1877,185728,4.0,"905286, 254960, 743090, 18279845, 94590, 817527, 2160570, 287351, 1253374"
2640708,312876521,9780312876524.0,A Door into Ocean,Joan Slonczewski,1986,403.0,"A Door into Oceanis the novel upon which the author's reputation as an important SF writer principally rests. A ground-breaking work both of feminist SF and of world-building hard SF, it concerns the Sharers of Shora, a nation of women on a distant moon in the far future who are pacifists, highly advanced in biological sciences, and who reproduce by parthenogenesis--there are no males--and tells of the conflicts that erupt when a neighboring civilization decides to develop their ocean world, and send in an army.","fiction, fantasy, paranormal",https://images.gr-assets.com/books/1312029708m/121606.jpg,5539,136,610,593,338,115,38,1694,4.0,"1607617, 879718"
3238632,451458222,9780451458223.0,The Summer Tree,Guy Gavriel Kay,1984,383.0,"The first volume in Guy Gavriel Kay's stunning fantasy masterwork.
Five men and women find themselves flung into the magical land of Fionavar, First of all Worlds. They have been called there by the mage Loren Silvercloak, and quickly find themselves drawn into the complex tapestry of events. For Kim, Paul, Kevin, Jennifer and Dave all have their own part to play in the coming battle against the forces of evil led by the fallen god Rakoth Maugrim and his dark hordes.
Guy Gavriel Kay's classic epic fantasy plays out on a truly grand scale, and has already been delighting fans of imaginative fiction for twenty years.","fantasy, paranormal, fiction, young-adult",https://images.gr-assets.com/books/1412531529m/104086.jpg,34545,1024,6653,6408,3510,1002,428,18001,4.0,"78273, 1711253, 92896, 56199, 71863"
859111,752864327,9780752864327.0,The Bourne Identity,Robert Ludlum,1980,566.0,"Alternate cover for this ISBN can be found 
Who is Jason Bourne? Is he an assassin, a terrorist, a thief? Why has he got four million dollars in a Swiss bank account? Why has someone tried to murder him?...
Jason Bourne does not know the answer to any of these questions. Suffering from amnesia, he does not even know that he isJason Bourne. What manner of man is he? What are his secrets? Who has he killed?","fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1335860740m/7869.jpg,464294,3986,126793,120099,65781,17858,10320,340851,4.0,1792180
1561956,553581279,9780553581270.0,The Silver Metal Lover,Tanith Lee,1981,291.0,"Love is made of more than mere flesh and blood....
Tanith Lee is one of the most thought-provoking and imaginative authors of our time. In this unforgettably poignant novel, Lee has created a classic tale--a beautiful, tragic, erotic, and ultimately triumphant love story of the future.
For sixteen-year-old Jane, life is a mystery she despairs of ever mastering. She and her friends are the idle, pampered children of the privileged class, living in luxury on an Earth remade by natural disaster. Until Jane's life is changed forever by a chance encounter with a robot minstrel with auburn hair and silver skin, whose songs ignite in her a desperate and inexplicable passion.
Jane is certain that Silver is more than just a machine built to please. And she will give up everything to prove it. So she escapes into the city's violent, decaying slums to embrace a love bordering on madness. Or is it something more? Has Jane glimpsed in Silver something no one else has dared to see--not even the robot or his creators? A love so perfect it must be destroyed, for no human could ever compete?","fiction, fantasy, paranormal, romance, young-adult",https://images.gr-assets.com/books/1503726939m/567708.jpg,6265,293,1240,1026,611,176,60,3113,4.0,"7332405, 342949, 3102308, 2776, 6799644, 16476955, 24495752, 19101214"
1042123,671746723,9780671746728.0,Dirk Gently's Holistic Detective Agency,Douglas Adams,1987,306.0,"What do a dead cat, a computer whiz-kid, an Electric Monk who believes the world is pink, quantum mechanics, a Chronologist over 200 years old, Samuel Taylor Coleridge (poet), and pizza have in common? Apparently not much; until Dirk Gently, self-styled private investigator, sets out to prove the fundamental interconnectedness of all things by solving a mysterious murder, assisting a mysterious professor, unravelling a mysterious mystery, and eating a lot of pizza - not to mention saving the entire human race from extinction along the way (at no extra charge). To find out more, read this book (better still, buy it, then read it) - or contact Dirk Gently's Holistic Detective Agency. 'A thumping good detective-ghost-horror-whodunnit-time travel-romantic-musical-comedy epic.' The author","fiction, fantasy, paranormal, mystery, thriller, crime",https://images.gr-assets.com/books/1404697381m/365.jpg,153920,2481,32649,36927,22571,4824,1006,97977,4.0,"1254169, 3312754, 4857805"
6398950,345357620,9780345357625.0,The Steerswoman,Rosemary Kirstein,1989,,"The jewel was opalescent, its blue and purple tones shifting with the play of light on its silver-veined surface. The face was perfectly smooth, far smoother than a jeweler could have cut it. In all her travels, Rowan had seen only a few like it - and she was sure they were no natural creations.
As a steerswoman, Rowan was dedicated to the discovery of new knowledge, and the mystery of the jewels was too compelling to resist. She never guessed that her search for the jewels' origins would lead her dangerously close to the forbidden lore of the wizards, who would not hesitate to kill to protect their jealously guarded secrets.
But by using their power against her, the wizards risked more than they realized. For Rowan questioned magic itself.","fantasy, paranormal, fiction, mystery, thriller, crime, young-adult, romance",https://images.gr-assets.com/books/1278032321m/793297.jpg,3886,193,513,622,295,75,24,1529,4.0,"47567, 1281031"
3268255,765342677,9780765342676.0,Obernewtyn,Isobelle Carmody,1987,256.0,"The Obernewtyn Chronicles - Book One
For Elspeth Gordie freedom is-like so much else after the Great White-a memory.
It was a time known as the Age of Chaos. In a final explosive flash everything was destroyed. The few who survived banded together and formed a Council for protection. But people like Elspeth-mysteriously born with powerful mental abilities-are feared by the Council and hunted down like animals...to be destroyed.
Her only hope for survival to is keep her power hidden. But is secrecy enough against the terrible power of the Council?","fantasy, paranormal, young-adult, fiction, romance, mystery, thriller, crime, children",https://images.gr-assets.com/books/1312034242m/47916.jpg,19257,664,3347,3640,2153,494,170,9804,4.0,2057013
2416056,2266079999,9782266079990.0,Contact,Carl Sagan,1985,580.0,"For centuries humanity has dreamed of life and intelligence beyond the Earth; for decades scientists have searched for it in every corner of the sky; for years Project Argus, a vast, sophisticated complex of radio telescopes, has listened for a signal indicating the existence, somewhere in the universe, of extraterrestrial intelligence.
Then, one afternoon, the course of human history is changed, abruptly and forever. The Message, awaited for so long, it's very possibility doubted by so many, arrives.
Contact has been made. Life, intelligence, someone, somethingbeyond Earth, 26 light-years away, in the vicinity of the star Vega, is calling, beaming across space a wholly unexpected message to say that we are not - have never been - alone.","fiction, fantasy, paranormal, non-fiction",https://images.gr-assets.com/books/1408792653m/61666.jpg,164409,2197,38730,36729,18286,3437,899,98081,4.1,"75443, 1253407, 4273, 40712, 3333881"
4489585,571224385,9780571224388.0,Nesnesitelna lehkost byti,Milan Kundera,1984,320.0,"In The Unbearable Lightness of Being, Milan Kundera tells the story of a young woman in love with a man torn between his love for her and his incorrigible womanizing and one of his mistresses and her humbly faithful lover. This magnificent novel juxtaposes geographically distant places, brilliant and playful reflections, and a variety of styles to take its place as perhaps the major achievement of one of the world's truly great writers.","fiction, romance, history, historical fiction, biography",https://images.gr-assets.com/books/1265401884m/9717.jpg,470566,10990,106198,86592,43178,13278,5009,254255,4.1,"1795311, 50717723, 2959456, 1116802, 1250451, 5793"
